Sex,Age,BodyweightKg,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,TotalKg,Dots
F,36,62.12,125,77.5,175,377.5,409.52
F,37,62.59,110,82.5,170,362.5,391.43
F,24.5,62.04,127.5,70,160,357.5,388.13
F,37.5,61.93,127.5,80,145,352.5,383.12
F,32,62.84,125,72.5,152.5,350,377.01
F,25.5,62.44,120,67.5,150,337.5,364.97
F,63.5,61.69,120,70,135,325,354.08
F,36.5,69.02,175,112.5,240.5,528,538.2
F,43.5,70.69,182.5,97.5,187.5,467.5,470.18
F,25.5,71.3,180,92.5,192.5,465,465.45
F,26.5,71.69,170,115,180,465,464.05
F,42.5,70.71,160,107.5,152.5,420,422.34
F,31.5,69.85,137.5,72.5,185,395,399.93
F,23.5,71.48,140,75,177.5,392.5,392.33
F,37.5,68.44,152.5,70,160,382.5,391.77
F,34.5,70.17,142.5,75,150,367.5,371.13
F,28.5,67.5,120,67.5,120,307.5,317.46
F,41.5,83.71,197.5,136,190,523.5,482.49
F,23.5,79.28,192.5,92.5,207.5,492.5,466.16
F,44,81.08,165,100,217.5,482.5,451.63
F,41.5,81.51,165,100,197.5,462.5,431.79
F,31.5,75.41,170,92.5,192.5,455,441.89
F,28.5,82.56,177.5,85,190,452.5,419.83
F,30.5,76.03,175,105,170,450,435.16
F,23.5,80.8,135,75,182.5,392.5,368.01
F,27.5,79.27,145,67.5,175,387.5,366.8
F,26,130.29,247.5,145.5,222.5,615.5,483.78
F,34.5,110.32,215,127.5,205,547.5,450.87
F,22.5,113.68,232.5,112.5,195,540,440.36
F,40.5,95.7,195,125,197.5,517.5,449.44
F,31,91.59,215,110,190,515,455.63
F,32.5,123.56,212.5,87.5,205,505,402
F,27.5,90.3,195,95,207.5,497.5,442.88
F,47.5,93.43,200,102.5,175,477.5,418.87
F,41.5,101.74,185,97.5,180,462.5,392.07
F,30,105.92,192.5,75,192.5,460,384.2
F,35,101.84,165,82.5,175,422.5,358.02
F,30.5,103.29,127.5,72.5,135,335,282.37
F,17.5,46.68,97.5,68,135.5,301,396.48
F,16.5,46.47,100,50,135,285,376.67
F,16.5,46.66,92.5,50,115,257.5,339.29
F,16.5,46.72,87.5,47.5,95,230,302.77
F,16.5,51.54,105,55,122.5,282.5,346.48
F,17.5,55.96,122.5,88,150,360.5,418.06
F,17.5,56.35,125,82.5,153,360.5,416.15
F,17.5,62.58,115,72.5,142.5,330,356.37
F,16.5,58.57,107.5,67.5,137.5,312.5,351.78
F,16.5,61.5,117.5,65,130,312.5,341.11
F,17.5,62.65,110,52.5,132.5,295,318.36
F,16.5,70.14,155,80,157.5,392.5,396.47
F,17.5,70.04,122.5,85,167.5,375,379.1
F,16.5,71.27,127.5,77.5,152.5,357.5,357.93
F,17.5,71.86,122.5,72.5,152.5,347.5,346.34
F,17.5,71.12,105,60,152.5,317.5,318.25
F,16.5,68.82,100,45,115,260,265.46
F,17.5,72.57,152.5,82.5,172.5,407.5,403.96
F,16.5,78.38,125,106,165,396,376.99
F,17.5,83.33,137.5,80,162.5,380,351
F,16.5,78.83,127.5,70,172.5,370,351.22
F,17.5,80.98,115,50,130,295,276.29
F,16.5,85.4,142.5,75,162.5,380,346.95
F,16.5,86.23,130,70,135,335,304.49
F,16,88.62,140,55,120,315,282.77
F,21.5,42.68,100,62.5,117.5,280,394.86
F,23,42.83,82.5,52.5,135,270,379.72
F,19.5,42.67,87.5,57.5,95,240,338.51
F,20,44.94,115,75,122.5,312.5,423.53
F,20.5,46.68,110,65,120,295,388.58
F,22.5,46.97,102.5,62.5,125,290,380.24
F,20.5,45.8,77.5,42.5,107.5,227.5,303.95
F,20.5,51.67,137.5,100,135,372.5,456.06
F,22.5,51.3,107.5,72.5,142.5,322.5,396.83
F,19.5,51.87,107.5,65,140,312.5,381.57
F,20.5,51.07,110,50,112.5,272.5,336.37
F,18.5,51.96,97.5,50,105,252.5,307.94
F,21.5,50.9,85,70,90,245,303.13
F,20.5,55.31,112.5,72.5,165,350,409.05
F,23,56.17,120,85,145,350,404.88
F,18.5,56.93,107.5,72.5,145,325,372.65
F,20.5,56.06,117.5,72.5,132.5,322.5,373.55
F,20,56.58,115,50,150,315,362.65
F,18.5,56.44,112.5,45,150,307.5,354.59
F,21.5,55.72,95,67.5,132.5,295,343.08
F,20.5,56.2,102.5,62.5,125,290,335.35
F,18.5,55.97,97.5,55,105,257.5,298.58
F,22.5,61.76,142.5,72.5,170,385,419.15
F,21.5,62.16,150,72.5,162.5,385,417.49
F,19.5,62.45,135,82.5,167.5,385,416.3
F,19.5,62.55,132.5,85,147.5,365,394.28
F,18.5,62.01,127.5,82.5,150,360,390.96
F,22.5,61.78,130,82.5,145,357.5,389.14
F,20.5,61.39,130,75,150,355,387.93
F,20.5,62.34,122.5,80,142.5,345,373.45
F,22.5,61.52,120,67.5,147.5,335,365.6
F,20.5,63,110,57.5,135,302.5,325.34
F,20.5,62.47,100,55,142.5,297.5,321.62
F,22.5,70.5,167.5,102.5,201.5,471.5,474.91
F,22.5,71.84,147.5,102.5,160,410,408.69
F,22.5,69.64,137.5,77.5,172.5,387.5,393
F,22.5,69.13,135,65,170,370,376.81
F,22.5,71.1,145,65,142.5,352.5,353.39
F,22,70.85,127.5,72.5,145,345,346.54
F,19.5,66.74,127.5,60,155,342.5,355.92
F,20.5,72,120,70,137.5,327.5,326.06
F,22.5,70,115,65,132.5,312.5,316.02
F,18.5,71.86,100,70,137.5,307.5,306.47
F,19,69.37,70,80,70,220,223.61
F,19,83.7,185,87.5,182.5,455,419.38
F,22.5,83.59,170,112.5,165,447.5,412.73
F,22.5,80.71,150,105,190,445,417.47
F,22.5,80.73,172.5,85,185,442.5,415.07
F,20.5,82.49,140,90,195,425,394.48
F,22.5,82.59,147.5,80,157.5,385,357.14
F,22.5,83.08,145,72.5,155,372.5,344.56
F,22.5,144.01,190,132.5,200,522.5,403.95
F,20.5,125.56,170,105,137.5,412.5,327.03
F,19,87.07,160,70,170,400,361.95
F,18.5,151.87,150,62.5,160,372.5,287.11
F,22.5,84.6,140,70,140,350,320.97
F,48,46.91,90,70,125,285,374.04
F,42.5,45.35,95,55,130,280,376.89
F,47.5,41.8,95,42.5,137.5,275,394.21
F,43.5,46.67,72.5,65,110,247.5,326.06
F,44,51.42,122.5,100,140,362.5,445.32
F,41,51.02,102.5,80,132.5,315,389.1
F,42.5,51.62,97.5,72.5,137.5,307.5,376.73
F,48,50.96,97.5,50,100,247.5,305.97
F,46.5,49.53,75,52.5,110,237.5,299.6
F,42.5,56.07,130,60,142.5,332.5,385.09
F,41.5,56.86,110,62.5,150,322.5,370.08
F,43,56.6,112.5,52.5,147.5,312.5,359.69
F,45.5,55.84,97.5,72.5,137.5,307.5,357.11
F,40.5,54.82,105,65,130,300,352.71
F,44.5,56.95,102.5,60,125,287.5,329.58
F,45.5,56.25,80,65,107.5,252.5,291.82
F,42.5,61.87,150,82.5,160,392.5,426.85
F,48,61.81,132.5,85,142.5,360,391.74
F,47.5,61.49,132.5,77.5,142.5,352.5,384.81
F,45.5,62.09,132.5,90,130,352.5,382.51
F,41.5,61.31,125,75,150,350,382.78
F,44.5,61.39,135,70,145,350,382.47
F,39.5,62.44,115,70,155,340,367.68
F,47.5,62.23,107.5,67.5,140,315,341.35
F,40.5,60.2,120,67.5,120,307.5,340.16
F,42.5,62.36,97.5,57.5,140,295,319.26
F,39,61.59,97.5,55,130,282.5,308.09
F,46,61.93,100,57.5,100,257.5,279.87
F,42,71.45,160,115.5,202.5,478,477.9
F,41.5,69.77,120,115,185,420,425.51
F,40.5,70.55,147.5,72.5,172.5,392.5,395.19
F,42,70.02,137.5,75,167.5,380,384.22
F,39.5,70.83,132.5,75,155,362.5,364.18
F,44.5,69.8,127.5,67.5,132.5,327.5,331.72
F,42.5,69.15,107.5,70,147.5,325,330.93
F,41.5,68.99,117.5,62.5,137.5,317.5,323.72
F,46.5,71.01,87.5,42.5,97.5,227.5,228.23
F,44,83.12,187.5,110,200,497.5,460.08
F,39.5,83.22,132.5,82.5,160,375,346.6
F,41.5,82.44,125,80,145,350,324.96
F,46.5,81.05,122.5,57.5,150,330,308.94
F,48.5,83.45,105,65,145,315,290.76
F,42.5,82.36,100,67.5,142.5,310,287.96
F,47.5,85.74,140,107.5,167.5,415,378.2
F,40.5,85.8,132.5,90,155,377.5,343.92
F,46,100.29,112.5,100,165,377.5,321.78
F,41.5,105.26,145,87.5,145,377.5,316
F,45,110.58,125,75,160,360,296.23
F,50.5,45.9,95,62.5,125,282.5,376.82
F,53.5,46.58,102.5,50,117.5,270,356.21
F,53.5,42.15,72.5,40,110,222.5,316.86
F,53.5,51.79,100,60,137.5,297.5,363.65
F,56.5,51.72,62.5,65,115,242.5,296.7
F,49.5,56.07,111,102.5,151.5,365,422.73
F,52.5,56.39,105,77.5,151,333.5,384.8
F,58.5,55.72,110,55,140,305,354.71
F,53.5,56.37,92.5,60,140,292.5,337.57
F,53.5,62.53,125,60,132.5,317.5,343.04
F,56.5,62.34,107.5,75,132.5,315,340.98
F,55,62.47,95,70,130,295,318.92
F,53.5,62.35,95,67.5,125,287.5,311.18
F,49,62.59,95,55,137.5,287.5,310.45
F,59,59.76,100,52.5,115,267.5,297.29
F,54.5,70.05,147.5,65,170,382.5,386.65
F,54.5,68.38,110,80,152.5,342.5,350.97
F,50.5,71.5,115,67.5,140,322.5,322.31
F,52,70.96,107.5,62.5,122.5,292.5,293.56
F,55,71.07,92.5,57.5,130,280,280.77
F,53.5,70.7,85,70,122.5,277.5,279.07
F,51,70.5,80,70,122.5,272.5,274.47
F,52.5,68.83,85,70,105,260,265.44
F,54.5,64.45,70,60,100,230,243.99
F,51,83.82,132.5,90.5,170.5,393.5,362.45
F,52,78.93,135.5,77.5,152.5,365.5,346.72
F,55.5,82.02,115,47.5,142.5,305,283.88
F,51.5,82.26,110,60,120,290,269.54
F,50.5,101.89,175,105,200,480,406.67
F,50.5,89.98,125,60,150,335,298.69
F,60.5,44.95,75,50,115,240,325.22
F,63.5,46.33,40,27.5,75,142.5,188.76
F,60.5,51.03,107.5,55,140,302.5,373.6
F,63,55.41,85,52.5,135,272.5,318.09
F,60.5,56.56,77.5,57.5,112.5,247.5,285
F,64.5,56.54,75,40,107.5,222.5,256.28
F,67.5,55.95,70,40,95,205,237.76
F,68.5,61.89,95,47.5,130,272.5,296.29
F,66.5,60.91,80,40,100,220,241.59
F,65,61.23,62.5,37.5,90,190,207.96
F,67,70.86,100,67.5,125,292.5,293.79
F,59,69.09,95,70,120,285,290.34
F,64.5,68.03,87.5,55,125,267.5,274.93
F,61.5,78.28,105,60,120,285,271.49
F,67.5,82.89,80,27.5,102.5,210,194.46
F,60.5,91.22,100,57.5,137.5,295,261.45
M,24.5,50.7,260,170,140,570,559.37
M,70,96.3,180,122.5,227.5,530,331.74
M,69.5,71.8,125,62.5,150,337.5,249.16
M,69.5,72.15,150,72.5,182.5,405,298.01
M,69.5,58.2,75,100,115,290,251.07
M,65.5,58.6,140,92.5,192.5,425,365.82
M,64.5,73.6,150,75,175,400,290.48
M,65,72.85,100,105,100,305,222.99
M,65,73.5,175,97.5,195,467.5,339.81
M,65,65.5,182.5,110,180,472.5,372.32
M,64,102.1,225,115,242.5,582.5,355.37
M,64,72.4,155,120,172.5,447.5,328.53
M,64,89.05,150,130,160,440,286.04
M,63.5,64.05,85,70,140,295,236.42
M,62.5,80.45,190,135,212.5,537.5,369.41
M,62.5,91.5,207.5,120,220,547.5,351.11
M,62,129.6,242.5,140,275,657.5,368.5
M,62,102,210,142.5,237.5,590,360.1
M,61.5,91.95,187.5,120,247.5,555,355.07
M,62,92,210,152.5,192.5,555,354.97
M,61,127.4,95,130,160,385,216.91
M,60.5,82.65,182.5,125,182.5,490,331.58
M,60.5,116.55,255,162.5,270,687.5,398.77
M,60.5,91.3,195,125,232.5,552.5,354.7
M,61,104.45,220,160,242.5,622.5,376.23
M,59.5,121,240,160,270,670,383.73
M,59.5,89.2,167.5,110,200,477.5,310.15
M,59.5,73.55,155,110,185,450,326.94
M,59.5,91.15,182.5,135,245,562.5,361.42
M,60,58.5,125,55,130,310,267.22
M,60,103.45,220,162.5,237.5,620,376.19
M,59.5,102.45,175,162.5,250,587.5,357.91
M,58.5,72.15,185,120,247.5,552.5,406.55
M,58.5,65.75,125,85,190,400,314.3
M,59,58.75,130,115,160,405,347.86
M,57.5,65.75,192.5,115,237.5,545,428.23
M,57.5,117.9,225,155,275,655,378.41
M,57.5,111.95,227.5,160,272.5,660,388.35
M,56.5,73.05,192.5,112.5,202.5,507.5,370.37
M,56.5,91.1,205,125,232.5,562.5,361.51
M,55.5,73.7,175,85,215,475,344.64
M,55.5,111.05,232.5,150,270,652.5,385.08
M,54.5,82.05,202.5,107.5,225,535,363.53
M,54.5,81.9,210,110,262.5,582.5,396.22
M,53.5,118.4,225,125,242.5,592.5,341.81
M,54,113,242.5,160,250,652.5,382.63
M,54,116.3,262.5,162.5,255,680,394.71
M,54,65.7,187.5,107.5,217.5,512.5,402.92
M,53,92.2,192.5,137.5,262.5,592.5,378.56
M,53.5,106,215,137.5,255,607.5,364.99
M,53,119.25,310,205,275,790,454.65
M,53,73.55,175,130,215,520,377.8
M,53,119.3,250,170,260,680,391.29
M,53,92.6,242.5,137.5,272.5,652.5,416.02
M,53,120.05,290,155,300,745,427.8
M,53,58.4,120,85,150,355,306.45
M,52.5,73.1,192.5,130,195,517.5,377.5
M,52.5,92.25,182.5,127.5,250,560,357.7
M,53,105.2,217.5,150,207.5,575,346.51
M,52,128.75,242.5,190,295,727.5,408.55
M,51.5,92.3,222.5,137.5,220,580,370.38
M,51.5,73.6,177.5,120,242.5,540,392.15
M,52,92.75,230,125,250,605,385.43
M,52,102.25,250,140,272.5,662.5,403.93
M,52,65.3,175,122.5,247.5,545,430.43
M,51.5,72.85,165,82.5,190,437.5,319.86
M,51.5,73.2,197.5,105,225,527.5,384.45
M,51,81.2,195,135,215,545,372.55
M,50.5,110.9,200,100,165,465,274.57
M,51,103.8,202.5,130,242.5,575,348.4
M,51,103.75,230,167.5,240,637.5,386.35
M,51,82.4,250,145,267.5,662.5,449.08
M,50.5,81.1,200,117.5,265,582.5,398.47
M,50.5,91.85,232.5,152.5,255,640,409.67
M,50,79.45,75,145,75,295,204.25
M,50,80.7,185,115,285,585,401.33
M,49.5,122.35,215,137.5,220,572.5,326.7
M,49.5,73.85,195,135,230,560,405.78
M,50,73.95,180,130,190,500,361.98
M,48.5,82.3,240,165,285,690,468.04
M,48.5,117.2,237.5,110,230,577.5,334.32
M,47.5,64.6,190,163,212.5,565.5,450.27
M,47.5,58.45,142.5,87.5,195,425,366.61
M,47.5,92.55,170,142.5,210,522.5,333.22
M,48,72.25,140,107.5,180,427.5,314.28
M,47.5,82.4,237.5,140,265,642.5,435.52
M,47,91.4,255,147.5,260,662.5,425.09
M,46.5,132.55,240,150,230,620,345.16
M,47,94.65,212.5,127.5,212.5,552.5,348.61
M,46.5,91.85,247.5,170,245,662.5,424.07
M,46,65.4,165,107.5,215,487.5,384.58
M,44.5,72.95,180,132.5,200,512.5,374.36
M,45,133.4,290,160,355,805,447.31
M,44.5,58.8,175,95,220,490,420.57
M,45,151.85,310,222.5,270,802.5,430.14
M,44.5,82.45,202.5,127.5,230,560,379.47
M,45,110.05,302.5,182.5,335,820,485.58
M,44.5,82.2,212.5,125,240,577.5,392
M,44.5,118.55,260,192.5,270,722.5,416.63
M,44.5,104.3,295,220,300,815,492.86
M,44,178.3,272.5,192.5,285,750,385.58
M,43.5,65.75,200,130,195,525,412.51
M,44,104.6,267.5,142.5,290,700,422.82
M,43.5,81.7,230,127.5,250,607.5,413.81
M,43.5,158.8,275,212.5,220,707.5,374.76
M,43.5,73.05,150,110,220,480,350.3
M,43.5,87.85,212.5,135,210,557.5,364.97
M,42.5,87.9,245,172.5,285,702.5,459.76
M,42.5,82.1,215,132.5,262.5,610,414.35
M,42.5,139.8,40,127.5,210,377.5,206.96
M,42.5,73.2,217.5,132.5,242.5,592.5,431.82
M,42.5,142.45,257.5,197.5,265,720,392.67
M,43,81.7,230,150,260,640,435.95
M,43,58.6,145,117.5,215,477.5,411.01
M,42.5,104.75,247.5,160,245,652.5,393.9
M,42.5,65.85,180,135,235,550,431.67
M,41.5,80.4,190,125,205,520,357.51
M,41.5,82.35,225,140,277.5,642.5,435.67
M,42,117.25,262.5,172.5,235,670,387.81
M,42,91.45,250,125,270,645,413.75
M,42,103.55,172.5,95,200,467.5,283.55
M,42,72.9,215,132.5,308,655.5,479.03
M,40.5,119.3,275,185,250,710,408.56
M,40.5,89.25,220,130,260,610,396.1
M,41,82.35,252.5,182.5,255,690,467.88
M,40.5,98.76,217.5,157.5,222.5,597.5,369.78
M,41,91.55,215,162.5,250,627.5,402.31
M,41,90.65,172.5,100,220,492.5,317.3
M,40,115,275,180,260,715,416.66
M,40,90.75,210,150,260,620,399.23
F,70,60.8,92.5,42.5,127.5,262.5,288.58
F,69.5,59.15,82.5,52.5,112.5,247.5,276.86
F,69.5,77.95,95,50,110,255,243.44
F,68.5,43.45,55,37.5,102.5,195,271.2
F,69,64.05,77.5,40,130,247.5,263.54
F,68,62,115,62.5,145,322.5,350.27
F,66,62.25,90,45,125,260,281.69
F,64.5,92.4,90,52.5,145,287.5,253.39
F,64.5,70.05,57.5,40,77.5,175,176.9
F,64.5,54.8,90,42.5,137.5,270,317.52
F,63.5,76.55,85,40,140,265,255.35
F,64,51.55,100,55,120,275,337.23
F,63.5,74.25,115,72.5,140,327.5,320.68
F,63,67.5,50,35,100,185,190.99
F,63,64.3,112.5,60,147.5,320,339.94
F,63,74.95,140,62.5,170.5,373,363.42
F,61.5,49.55,60,52.5,97.5,210,264.84
F,62,68.75,87.5,40,120,247.5,252.84
F,62,83.55,137.5,72.5,160.5,370.5,341.79
F,61,49.9,80,50,115,245,307.43
F,59.5,55.45,107.5,67.5,140,315,367.52
F,59.5,58.9,60,35,110,205,229.94
F,60,55.1,97.5,55,132.5,285,333.93
F,60,60.9,117.5,60,145,322.5,354.18
F,60,96.5,120,90,170,380,328.9
F,59,70.7,105,70,175,350,351.98
F,58,50.25,107.5,52.5,125,285,355.84
F,57,62.05,105,55,140,300,325.67
F,56.5,67.4,130,67.5,162.5,360,371.98
F,56.5,60.5,117.5,67.5,165,350,385.97
F,57,50.75,92.5,60,107.5,260,322.36
F,56,61.65,85,55,125,265,288.83
F,54.5,56.7,125,62.5,152.5,340,390.89
F,55,56.3,112.5,50,127.5,290,334.96
F,55,54.5,136.5,72.5,150,359,423.74
F,54,66.3,130,75,125,330,344.26
F,54,56.2,122.5,67.5,132.5,322.5,372.94
F,53.5,83.6,140,75,167.5,382.5,352.76
F,54,62.65,127.5,77.5,145,350,377.71
F,53.5,74.5,122.5,57.5,132.5,312.5,305.45
F,53,109.7,140,80,180,400,330.03
F,52.5,81.55,132.5,75,182.5,390,364.01
F,53,101.6,200,120,255,575,487.69
F,53,99.7,157.5,82.5,177.5,417.5,356.69
F,53,68.25,145,82.5,145,372.5,382.13
F,53,72.75,115,67.5,155,337.5,334.12
F,52.5,62.4,105,47.5,137.5,290,313.73
F,51.5,62.45,137.5,67.5,167.5,372.5,402.78
F,52,62.4,120,75,127.5,322.5,348.89
F,52,100.35,155,97.5,190,442.5,377.09
F,51,77.85,168,75,157.5,400.5,382.59
F,51,56.3,107.5,62.5,145,315,363.84
F,51,78.9,145,90,182.5,417.5,396.13
F,50.5,74.9,130,60,167.5,357.5,348.44
F,51,61.6,105,52.5,120,277.5,302.6
F,49.5,56.6,115,57.5,135,307.5,353.93
F,50,61.85,120,62.5,137.5,320,348.07
F,50,71.45,182.5,82.5,198,463,462.91
F,49.5,55.55,100,62.5,127.5,290,337.95
F,49.5,74.9,150,77.5,182.5,410,399.61
F,49,68.55,151,87.5,170,408.5,418.01
F,48,44.95,85,50,90,225,304.89
F,48,51.25,135,60,160,355,437.12
F,48,68.5,122.5,75,130,327.5,335.27
F,47,62.45,135,75,170,380,410.89
F,47,73.65,140,92.5,182.5,415,408.13
F,47,56.8,112.5,60,165,337.5,387.56
F,46.5,67.25,110,75,135,320,331.08
F,46,76.55,167.5,112.5,167.5,447.5,431.21
F,45.5,74.75,137.5,87.5,152.5,377.5,368.33
F,46,44.75,92.5,50,120,262.5,356.91
F,45.5,46.5,80,50,110,240,317.04
F,45.5,66.75,105,67.5,140,312.5,324.72
F,45.5,49.6,112.5,72.5,140,325,409.57
F,45,68.2,142.5,80,137.5,360,369.46
F,45,62.1,142.5,87.5,142.5,372.5,404.17
F,44.5,62.85,147.5,95,160,402.5,433.52
F,44.5,74.05,107.5,72.5,150,330,323.6
F,44.5,74.75,170,112.5,240,522.5,509.8
F,44.5,62.35,115,60,165,340,368
F,44,66.45,117.5,57.5,152.5,327.5,341.2
F,44,61.95,130,80,152.5,362.5,393.91
F,44,82.95,132.5,77.5,167.5,377.5,349.45
F,44,56.35,135,62.5,135,332.5,383.82
F,42.5,97.45,150,75,172.5,397.5,342.69
F,43,66.8,137.5,85,197.5,420,436.23
F,41.5,82.5,130,80,170,380,352.69
F,42,83.15,147.5,95,207.5,450,416.08
F,41,56.7,107.5,85,137.5,330,379.39
F,41.5,93.2,120,52.5,172.5,345,302.96
F,41.5,90.9,157.5,85,152.5,395,350.62
F,41,55.45,100,80,160,340,396.69
F,40.5,119.1,197.5,102.5,200,500,402.04
F,41,116.1,205,140,237.5,582.5,471.92
F,40.5,56.25,90,60,105,255,294.71
F,41,75.7,145,82.5,172.5,400,387.69
F,41,110.2,190,100,195,485,399.55
F,40.5,60.8,130,72.5,172.5,375,412.26
F,41,62.55,155,92.5,187.5,435,469.9
F,40,54.4,127.5,75,147.5,350,413.63
F,40,51,105,70,142.5,317.5,392.29
F,39.5,54.55,115,80,125,320,377.48
F,40,66.05,172.5,90,197.5,460,480.94
F,40,97.2,190,102.5,215,507.5,437.97
F,40,73.1,145,82.5,160,387.5,382.63
F,40,55.05,122.5,70,150,342.5,401.55
F,39.5,82.7,127.5,67.5,175,370,343.01
F,39.5,144.7,215.5,125,175,515.5,398.35
M,26.5,58.7,207.5,120,237.5,565,485.64
M,41.5,58.7,200,135,220,555,477.04
M,32,59,190,125,217.5,532.5,455.75
M,39,59,215,97.5,210,522.5,447.19
M,32.5,58.55,172.5,130,190,492.5,424.23
M,27,66,250,202.5,257.5,710,556.3
M,33,65.75,271,170,255,696,546.87
M,24.5,65.45,232.5,170,282.5,685,540.07
M,33,65.8,245,155,285,685,537.93
M,27,66,250,155,265,670,524.96
M,28,65.45,242.5,135,272.5,650,512.48
M,27,65.5,235,145,270,650,512.18
M,36,65.5,247.5,150,235,632.5,498.39
M,32.5,65.25,222.5,140,250,612.5,484.02
M,25,65.9,217.5,157.5,232.5,607.5,476.53
M,26,64.9,205,145,245,595,472.1
M,28.5,65.7,225,132.5,230,587.5,461.88
M,22.5,64.8,215,120,240,575,456.76
M,28.5,65.8,205,112.5,250,567.5,445.65
M,28,65.9,215,137.5,200,552.5,433.39
M,33.5,73.55,277.5,197.5,315,790,573.96
M,25,73.6,267.5,152.5,312.5,732.5,531.95
M,36,71.1,242.5,182.5,305,730,542.5
M,28.5,73.65,262.5,170,297.5,730,529.9
M,24,73.85,260,167.5,300,727.5,527.15
M,26,73.6,265,155,287.5,707.5,513.79
M,27.5,73.8,247.5,167.5,287.5,702.5,509.26
M,32.5,72.85,252.5,167.5,280,700,511.78
M,25.5,73.8,270,150,272.5,692.5,502.01
M,26.5,73.85,255,197.5,227.5,680,492.73
M,30.5,73.15,232.5,157.5,282.5,672.5,490.35
M,25.5,73,222.5,195,235,652.5,476.41
M,27.5,73.65,225,137.5,275,637.5,462.75
M,24.5,68.55,200,145,260,605,461.17
M,27,82.4,295,192.5,315,802.5,543.98
M,33,82.05,295,172.5,320,787.5,535.11
M,22.5,82.25,272.5,145,362.5,780,529.28
M,29.5,82.6,277.5,212.5,280,770,521.23
M,25,82.4,280,180,305,765,518.56
M,28.5,81.9,270,167.5,325,762.5,518.66
M,25.5,82.7,270,190,292.5,752.5,509.04
M,23.5,82.2,290,145,315,750,509.1
M,33.5,82.15,287.5,187.5,265,740,502.48
M,24.5,82.85,270,175,285,730,493.32
M,23.5,83,257.5,185,285,727.5,491.13
M,28.5,82.7,255,167.5,300,722.5,488.75
M,29,82.6,270,167.5,277.5,715,484
M,32.5,83,252.5,175,282.5,710,479.31
M,25,80.3,235,177.5,277.5,690,474.74
M,24.5,82.45,250,170,267.5,687.5,465.87
M,30.5,82.65,240,162.5,280,682.5,461.85
M,30.5,81.55,227.5,175,270,672.5,458.57
M,28,82.3,215,155,282.5,652.5,442.61
M,46.5,81.35,247.5,150,250,647.5,442.15
M,25.5,78.8,220,145,260,625,434.86
M,22.5,82.5,215,120,275,610,413.21
M,27,92.1,315,190,373.5,878.5,561.58
M,25,92.35,307.5,227.5,342.5,877.5,560.21
M,29.5,92.55,300,238.5,335,873.5,557.07
M,24,92.4,320,210,335,865,552.08
M,26.5,92.5,317.5,207.5,340,865,551.79
M,30,92.3,265,207.5,360,832.5,531.62
M,34.5,92.65,322.5,180,330,832.5,530.64
M,30.5,92.65,282.5,190,330,802.5,511.52
M,33,92.25,295,180,315,790,504.61
M,29.5,92.7,287.5,187.5,310,785,500.24
M,24.5,92.5,285,172.5,325,782.5,499.16
M,31.5,91.45,262.5,197.5,317.5,777.5,498.75
M,25.5,92.15,290,185,302.5,777.5,496.89
M,62,92.05,305,202.5,265,772.5,493.95
M,25.5,92.6,295,175,302.5,772.5,492.53
M,24.5,92.25,280,167.5,320,767.5,490.24
M,23.5,92.15,272.5,190,300,762.5,487.3
M,29,92.3,280,182.5,292.5,755,482.13
M,27,92.55,275,182.5,292.5,750,478.31
M,23.5,91.9,292.5,162.5,290,745,476.75
M,30.5,92,245,197.5,302.5,745,476.5
M,24,90.2,255,162.5,295,712.5,460.19
M,32.5,92.65,260,170,280,710,452.56
M,24.5,92.45,240,147.5,290,677.5,432.3
M,21,92.65,257.5,150,270,677.5,431.84
M,25.5,104.75,337.5,197.5,377.5,912.5,550.86
M,26,104.2,330,220,360,910,550.52
M,25,104.3,322.5,202.5,372.5,897.5,542.75
M,33.5,102.95,325,210,350,885,538.06
M,22,104.85,325,200,340,865,521.98
M,25,104.45,317.5,190,355,862.5,521.28
M,25.5,104.25,322.5,192.5,335,850,514.12
M,24.5,102.6,272.5,190,342.5,805,490.12
M,29.5,103.68,282.5,200,317.5,800,484.97
M,25.5,103.65,300,195,300,795,481.99
M,26.5,104.15,297.5,192.5,302.5,792.5,479.53
M,28.5,104.5,282.5,195,315,792.5,478.88
M,29.5,104.6,285,202.5,300,787.5,475.67
M,29,100.7,270,187.5,300,757.5,464.85
M,33,99.9,280,182.5,292.5,755,464.92
M,36.5,104.5,290,187.5,275,752.5,454.71
M,25,102.7,250,182.5,292.5,725,441.23
M,29.5,104.25,257.5,162.5,250,670,405.25
M,36,96,202.5,147.5,272.5,622.5,390.2
M,34.5,119.1,365,220,335,920,529.69
M,25,119.8,340,230,340,910,522.91
M,36.5,119.2,312.5,217.5,360,890,512.28
M,22.5,110.25,320,212.5,350,882.5,522.23
M,25,118.8,330,215,335,880,507.09
M,34,118.05,317.5,185,372.5,875,505.3
M,28.5,118.65,340,210,315,865,498.66
M,28,119.65,320,215,325,860,494.38
M,31.5,119.45,290,235,330,855,491.79
M,25,112.85,320,197.5,335,852.5,500.16
M,30.5,118.35,327.5,217.5,300,845,487.55
M,27.5,119.25,312.5,175,340,827.5,476.24
M,37.5,118.05,220,175,300,695,401.35
M,56.5,110.85,230,160,262.5,652.5,385.34
M,33.5,119.5,315,205,125,645,370.94
M,23.5,174.7,410,260,352.5,1022.5,528.4
